0.000, 0.167, 0.197, 0.000, 0.204, 0.010, 0.000, 0.132, 0.000, 0.000, 0.116, 0.033, 0.000, 0.000, 0.216, 0.000, 0.007, 0.334, 0.000, 0.112, 0.000, 0.083, 0.106, 0.000, 0.000, 0.031, 0.000, 0.000, 0.244, 0.000, 0.067, 0.000, 0.000, 0.000, 0.144, 0.271, 0.000, 0.035, 0.142, 0.321, 0.000, 0.000, 0.000, 0.052, 0.214, 0.002, 0.000, 0.225, 0.000, 0.199, 0.146, 0.271, 0.277, 0.000, 0.000, 0.217, 0.125, 0.000, 0.340, 0.000, 0.105, 0.002, 0.276, 0.189
0.000, 0.048, 0.057, 0.000, 0.059, 0.003, 0.000, 0.038, 0.000, 0.000, 0.033, 0.010, 0.000, 0.000, 0.062, 0.000, 0.002, 0.096, 0.000, 0.032, 0.000, 0.024, 0.031, 0.000, 0.000, 0.009, 0.000, 0.000, 0.070, 0.000, 0.019, 0.000, 0.000, 0.000, 0.042, 0.078, 0.000, 0.010, 0.041, 0.093, 0.000, 0.000, 0.000, 0.015, 0.062, 0.000, 0.000, 0.065, 0.000, 0.058, 0.042, 0.078, 0.080, 0.000, 0.000, 0.063, 0.036, 0.000, 0.098, 0.000, 0.030, 0.001, 0.080, 0.055
0.574, 0.000, 0.000, 0.651, 0.000, 0.000, 0.214, 0.000, 0.282, 0.210, 0.000, 0.000, 0.703, 0.303, 0.000, 0.126, 0.000, 0.000, 0.075, 0.000, 0.505, 0.000, 0.000, 0.127, 0.076, 0.000, 0.145, 0.693, 0.000, 0.831, 0.000, 0.417, 0.715, 0.132, 0.000, 0.000, 0.233, 0.000, 0.000, 0.000, 0.405, 0.155, 0.818, 0.000, 0.000, 0.000, 0.740, 0.000, 0.316, 0.000, 0.000, 0.000, 0.000, 0.671, 0.565, 0.000, 0.000, 0.231, 0.000, 0.795, 0.000, 0.000, 0.000, 0.000
0.248, 0.000, 0.000, 0.281, 0.000, 0.000, 0.092, 0.000, 0.122, 0.091, 0.000, 0.000, 0.303, 0.131, 0.000, 0.054, 0.000, 0.000, 0.032, 0.000, 0.218, 0.000, 0.000, 0.055, 0.033, 0.000, 0.063, 0.299, 0.000, 0.359, 0.000, 0.180, 0.309, 0.057, 0.000, 0.000, 0.100, 0.000, 0.000, 0.000, 0.175, 0.067, 0.353, 0.000, 0.000, 0.000, 0.320, 0.000, 0.136, 0.000, 0.000, 0.000, 0.000, 0.290, 0.244, 0.000, 0.000, 0.100, 0.000, 0.343, 0.000, 0.000, 0.000, 0.000
0.000, 0.312, 0.367, 0.000, 0.381, 0.019, 0.000, 0.246, 0.000, 0.000, 0.216, 0.062, 0.000, 0.000, 0.403, 0.000, 0.013, 0.623, 0.000, 0.209, 0.000, 0.154, 0.198, 0.000, 0.000, 0.058, 0.000, 0.000, 0.454, 0.000, 0.125, 0.000, 0.000, 0.000, 0.269, 0.506, 0.000, 0.066, 0.265, 0.598, 0.000, 0.000, 0.000, 0.097, 0.399, 0.003, 0.000, 0.419, 0.000, 0.372, 0.272, 0.506, 0.516, 0.000, 0.000, 0.404, 0.233, 0.000, 0.634, 0.000, 0.196, 0.004, 0.514, 0.353
0.103, 0.000, 0.000, 0.117, 0.000, 0.000, 0.038, 0.000, 0.051, 0.038, 0.000, 0.000, 0.126, 0.054, 0.000, 0.023, 0.000, 0.000, 0.013, 0.000, 0.091, 0.000, 0.000, 0.023, 0.014, 0.000, 0.026, 0.124, 0.000, 0.149, 0.000, 0.075, 0.128, 0.024, 0.000, 0.000, 0.042, 0.000, 0.000, 0.000, 0.072, 0.028, 0.146, 0.000, 0.000, 0.000, 0.133, 0.000, 0.057, 0.000, 0.000, 0.000, 0.000, 0.120, 0.101, 0.000, 0.000, 0.041, 0.000, 0.142, 0.000, 0.000, 0.000, 0.000
0.000, 0.010, 0.012, 0.000, 0.012, 0.001, 0.000, 0.008, 0.000, 0.000, 0.007, 0.002, 0.000, 0.000, 0.013, 0.000, 0.000, 0.020, 0.000, 0.007, 0.000, 0.005, 0.006, 0.000, 0.000, 0.002, 0.000, 0.000, 0.015, 0.000, 0.004, 0.000, 0.000, 0.000, 0.009, 0.017, 0.000, 0.002, 0.009, 0.020, 0.000, 0.000, 0.000, 0.003, 0.013, 0.000, 0.000, 0.014, 0.000, 0.012, 0.009, 0.017, 0.017, 0.000, 0.000, 0.013, 0.008, 0.000, 0.021, 0.000, 0.006, 0.000, 0.017, 0.012
0.000, 0.482, 0.567, 0.000, 0.588, 0.029, 0.000, 0.381, 0.000, 0.000, 0.334, 0.096, 0.000, 0.000, 0.623, 0.000, 0.020, 0.963, 0.000, 0.323, 0.000, 0.239, 0.307, 0.000, 0.000, 0.090, 0.000, 0.000, 0.702, 0.000, 0.193, 0.000, 0.000, 0.000, 0.416, 0.782, 0.000, 0.102, 0.410, 0.924, 0.000, 0.000, 0.000, 0.151, 0.617, 0.005, 0.000, 0.647, 0.000, 0.575, 0.421, 0.782, 0.798, 0.000, 0.000, 0.625, 0.360, 0.000, 0.980, 0.000, 0.304, 0.006, 0.795, 0.546
0.061, 0.000, 0.000, 0.069, 0.000, 0.000, 0.023, 0.000, 0.030, 0.022, 0.000, 0.000, 0.075, 0.032, 0.000, 0.013, 0.000, 0.000, 0.008, 0.000, 0.054, 0.000, 0.000, 0.013, 0.008, 0.000, 0.015, 0.074, 0.000, 0.088, 0.000, 0.044, 0.076, 0.014, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.043, 0.016, 0.087, 0.000, 0.000, 0.000, 0.079, 0.000, 0.034, 0.000, 0.000, 0.000, 0.000, 0.071, 0.060, 0.000, 0.000, 0.025, 0.000, 0.084, 0.000, 0.000, 0.000, 0.000
0.000, 0.162, 0.191, 0.000, 0.198, 0.010, 0.000, 0.128, 0.000, 0.000, 0.112, 0.032, 0.000, 0.000, 0.209, 0.000, 0.007, 0.323, 0.000, 0.109, 0.000, 0.080, 0.103, 0.000, 0.000, 0.030, 0.000, 0.000, 0.236, 0.000, 0.065, 0.000, 0.000, 0.000, 0.140, 0.263, 0.000, 0.034, 0.138, 0.310, 0.000, 0.000, 0.000, 0.051, 0.207, 0.002, 0.000, 0.217, 0.000, 0.193, 0.141, 0.263, 0.268, 0.000, 0.000, 0.210, 0.121, 0.000, 0.329, 0.000, 0.102, 0.002, 0.267, 0.183
0.413, 0.000, 0.000, 0.468, 0.000, 0.000, 0.154, 0.000, 0.203, 0.151, 0.000, 0.000, 0.505, 0.218, 0.000, 0.091, 0.000, 0.000, 0.054, 0.000, 0.364, 0.000, 0.000, 0.091, 0.055, 0.000, 0.105, 0.498, 0.000, 0.598, 0.000, 0.300, 0.514, 0.095, 0.000, 0.000, 0.167, 0.000, 0.000, 0.000, 0.291, 0.112, 0.588, 0.000, 0.000, 0.000, 0.533, 0.000, 0.227, 0.000, 0.000, 0.000, 0.000, 0.483, 0.406, 0.000, 0.000, 0.166, 0.000, 0.572, 0.000, 0.000, 0.000, 0.000
0.000, 0.120, 0.141, 0.000, 0.146, 0.007, 0.000, 0.094, 0.000, 0.000, 0.083, 0.024, 0.000, 0.000, 0.154, 0.000, 0.005, 0.239, 0.000, 0.080, 0.000, 0.059, 0.076, 0.000, 0.000, 0.022, 0.000, 0.000, 0.174, 0.000, 0.048, 0.000, 0.000, 0.000, 0.103, 0.194, 0.000, 0.025, 0.102, 0.229, 0.000, 0.000, 0.000, 0.037, 0.153, 0.001, 0.000, 0.161, 0.000, 0.143, 0.105, 0.194, 0.198, 0.000, 0.000, 0.155, 0.089, 0.000, 0.243, 0.000, 0.075, 0.002, 0.197, 0.135
0.000, 0.154, 0.181, 0.000, 0.187, 0.009, 0.000, 0.121, 0.000, 0.000, 0.106, 0.031, 0.000, 0.000, 0.198, 0.000, 0.006, 0.307, 0.000, 0.103, 0.000, 0.076, 0.098, 0.000, 0.000, 0.029, 0.000, 0.000, 0.224, 0.000, 0.061, 0.000, 0.000, 0.000, 0.132, 0.249, 0.000, 0.032, 0.131, 0.294, 0.000, 0.000, 0.000, 0.048, 0.196, 0.001, 0.000, 0.206, 0.000, 0.183, 0.134, 0.249, 0.254, 0.000, 0.000, 0.199, 0.115, 0.000, 0.312, 0.000, 0.097, 0.002, 0.253, 0.174
0.103, 0.000, 0.000, 0.117, 0.000, 0.000, 0.038, 0.000, 0.051, 0.038, 0.000, 0.000, 0.127, 0.055, 0.000, 0.023, 0.000, 0.000, 0.013, 0.000, 0.091, 0.000, 0.000, 0.023, 0.014, 0.000, 0.026, 0.125, 0.000, 0.150, 0.000, 0.075, 0.129, 0.024, 0.000, 0.000, 0.042, 0.000, 0.000, 0.000, 0.073, 0.028, 0.147, 0.000, 0.000, 0.000, 0.133, 0.000, 0.057, 0.000, 0.000, 0.000, 0.000, 0.121, 0.102, 0.000, 0.000, 0.042, 0.000, 0.143, 0.000, 0.000, 0.000, 0.000
0.062, 0.000, 0.000, 0.071, 0.000, 0.000, 0.023, 0.000, 0.031, 0.023, 0.000, 0.000, 0.076, 0.033, 0.000, 0.014, 0.000, 0.000, 0.008, 0.000, 0.055, 0.000, 0.000, 0.014, 0.008, 0.000, 0.016, 0.075, 0.000, 0.090, 0.000, 0.045, 0.078, 0.014, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.044, 0.017, 0.089, 0.000, 0.000, 0.000, 0.080, 0.000, 0.034, 0.000, 0.000, 0.000, 0.000, 0.073, 0.061, 0.000, 0.000, 0.025, 0.000, 0.086, 0.000, 0.000, 0.000, 0.000
0.000, 0.045, 0.053, 0.000, 0.055, 0.003, 0.000, 0.036, 0.000, 0.000, 0.031, 0.009, 0.000, 0.000, 0.058, 0.000, 0.002, 0.090, 0.000, 0.030, 0.000, 0.022, 0.029, 0.000, 0.000, 0.008, 0.000, 0.000, 0.066, 0.000, 0.018, 0.000, 0.000, 0.000, 0.039, 0.073, 0.000, 0.010, 0.038, 0.086, 0.000, 0.000, 0.000, 0.014, 0.058, 0.000, 0.000, 0.061, 0.000, 0.054, 0.039, 0.073, 0.075, 0.000, 0.000, 0.058, 0.034, 0.000, 0.092, 0.000, 0.028, 0.001, 0.074, 0.051
0.119, 0.000, 0.000, 0.135, 0.000, 0.000, 0.044, 0.000, 0.058, 0.043, 0.000, 0.000, 0.145, 0.063, 0.000, 0.026, 0.000, 0.000, 0.015, 0.000, 0.105, 0.000, 0.000, 0.026, 0.016, 0.000, 0.030, 0.143, 0.000, 0.172, 0.000, 0.086, 0.148, 0.027, 0.000, 0.000, 0.048, 0.000, 0.000, 0.000, 0.084, 0.032, 0.169, 0.000, 0.000, 0.000, 0.153, 0.000, 0.065, 0.000, 0.000, 0.000, 0.000, 0.139, 0.117, 0.000, 0.000, 0.048, 0.000, 0.164, 0.000, 0.000, 0.000, 0.000
0.565, 0.000, 0.000, 0.642, 0.000, 0.000, 0.210, 0.000, 0.278, 0.207, 0.000, 0.000, 0.693, 0.299, 0.000, 0.124, 0.000, 0.000, 0.074, 0.000, 0.498, 0.000, 0.000, 0.125, 0.075, 0.000, 0.143, 0.683, 0.000, 0.819, 0.000, 0.411, 0.705, 0.130, 0.000, 0.000, 0.229, 0.000, 0.000, 0.000, 0.399, 0.153, 0.806, 0.000, 0.000, 0.000, 0.730, 0.000, 0.311, 0.000, 0.000, 0.000, 0.000, 0.661, 0.557, 0.000, 0.000, 0.227, 0.000, 0.783, 0.000, 0.000, 0.000, 0.000
0.000, 0.352, 0.414, 0.000, 0.429, 0.021, 0.000, 0.278, 0.000, 0.000, 0.244, 0.070, 0.000, 0.000, 0.454, 0.000, 0.015, 0.702, 0.000, 0.236, 0.000, 0.174, 0.224, 0.000, 0.000, 0.066, 0.000, 0.000, 0.512, 0.000, 0.141, 0.000, 0.000, 0.000, 0.303, 0.570, 0.000, 0.074, 0.299, 0.674, 0.000, 0.000, 0.000, 0.110, 0.450, 0.003, 0.000, 0.472, 0.000, 0.419, 0.307, 0.570, 0.582, 0.000, 0.000, 0.456, 0.263, 0.000, 0.715, 0.000, 0.222, 0.005, 0.580, 0.398
0.678, 0.000, 0.000, 0.770, 0.000, 0.000, 0.253, 0.000, 0.334, 0.249, 0.000, 0.000, 0.831, 0.359, 0.000, 0.149, 0.000, 0.000, 0.088, 0.000, 0.598, 0.000, 0.000, 0.150, 0.090, 0.000, 0.172, 0.819, 0.000, 0.983, 0.000, 0.493, 0.846, 0.156, 0.000, 0.000, 0.275, 0.000, 0.000, 0.000, 0.479, 0.183, 0.967, 0.000, 0.000, 0.000, 0.876, 0.000, 0.374, 0.000, 0.000, 0.000, 0.000, 0.794, 0.668, 0.000, 0.000, 0.273, 0.000, 0.940, 0.000, 0.000, 0.000, 0.000
0.000, 0.097, 0.114, 0.000, 0.118, 0.006, 0.000, 0.076, 0.000, 0.000, 0.067, 0.019, 0.000, 0.000, 0.125, 0.000, 0.004, 0.193, 0.000, 0.065, 0.000, 0.048, 0.061, 0.000, 0.000, 0.018, 0.000, 0.000, 0.141, 0.000, 0.039, 0.000, 0.000, 0.000, 0.083, 0.157, 0.000, 0.020, 0.082, 0.185, 0.000, 0.000, 0.000, 0.030, 0.124, 0.001, 0.000, 0.130, 0.000, 0.115, 0.084, 0.157, 0.160, 0.000, 0.000, 0.125, 0.072, 0.000, 0.197, 0.000, 0.061, 0.001, 0.159, 0.109
0.340, 0.000, 0.000, 0.386, 0.000, 0.000, 0.127, 0.000, 0.167, 0.125, 0.000, 0.000, 0.417, 0.180, 0.000, 0.075, 0.000, 0.000, 0.044, 0.000, 0.300, 0.000, 0.000, 0.075, 0.045, 0.000, 0.086, 0.411, 0.000, 0.493, 0.000, 0.247, 0.424, 0.078, 0.000, 0.000, 0.138, 0.000, 0.000, 0.000, 0.240, 0.092, 0.485, 0.000, 0.000, 0.000, 0.439, 0.000, 0.187, 0.000, 0.000, 0.000, 0.000, 0.398, 0.335, 0.000, 0.000, 0.137, 0.000, 0.471, 0.000, 0.000, 0.000, 0.000
0.584, 0.000, 0.000, 0.663, 0.000, 0.000, 0.217, 0.000, 0.287, 0.214, 0.000, 0.000, 0.715, 0.309, 0.000, 0.128, 0.000, 0.000, 0.076, 0.000, 0.514, 0.000, 0.000, 0.129, 0.078, 0.000, 0.148, 0.705, 0.000, 0.846, 0.000, 0.424, 0.728, 0.134, 0.000, 0.000, 0.237, 0.000, 0.000, 0.000, 0.412, 0.158, 0.832, 0.000, 0.000, 0.000, 0.754, 0.000, 0.322, 0.000, 0.000, 0.000, 0.000, 0.683, 0.575, 0.000, 0.000, 0.235, 0.000, 0.809, 0.000, 0.000, 0.000, 0.000
0.108, 0.000, 0.000, 0.122, 0.000, 0.000, 0.040, 0.000, 0.053, 0.040, 0.000, 0.000, 0.132, 0.057, 0.000, 0.024, 0.000, 0.000, 0.014, 0.000, 0.095, 0.000, 0.000, 0.024, 0.014, 0.000, 0.027, 0.130, 0.000, 0.156, 0.000, 0.078, 0.134, 0.025, 0.000, 0.000, 0.044, 0.000, 0.000, 0.000, 0.076, 0.029, 0.154, 0.000, 0.000, 0.000, 0.139, 0.000, 0.059, 0.000, 0.000, 0.000, 0.000, 0.126, 0.106, 0.000, 0.000, 0.043, 0.000, 0.149, 0.000, 0.000, 0.000, 0.000
0.000, 0.208, 0.245, 0.000, 0.254, 0.012, 0.000, 0.164, 0.000, 0.000, 0.144, 0.042, 0.000, 0.000, 0.269, 0.000, 0.009, 0.416, 0.000, 0.140, 0.000, 0.103, 0.132, 0.000, 0.000, 0.039, 0.000, 0.000, 0.303, 0.000, 0.083, 0.000, 0.000, 0.000, 0.180, 0.338, 0.000, 0.044, 0.177, 0.399, 0.000, 0.000, 0.000, 0.065, 0.267, 0.002, 0.000, 0.280, 0.000, 0.248, 0.182, 0.338, 0.345, 0.000, 0.000, 0.270, 0.156, 0.000, 0.423, 0.000, 0.131, 0.003, 0.343, 0.236
0.000, 0.392, 0.461, 0.000, 0.478, 0.023, 0.000, 0.309, 0.000, 0.000, 0.271, 0.078, 0.000, 0.000, 0.506, 0.000, 0.017, 0.782, 0.000, 0.263, 0.000, 0.194, 0.249, 0.000, 0.000, 0.073, 0.000, 0.000, 0.570, 0.000, 0.157, 0.000, 0.000, 0.000, 0.338, 0.635, 0.000, 0.082, 0.333, 0.751, 0.000, 0.000, 0.000, 0.122, 0.501, 0.004, 0.000, 0.526, 0.000, 0.467, 0.342, 0.635, 0.648, 0.000, 0.000, 0.507, 0.293, 0.000, 0.796, 0.000, 0.247, 0.005, 0.645, 0.443
0.190, 0.000, 0.000, 0.216, 0.000, 0.000, 0.071, 0.000, 0.093, 0.070, 0.000, 0.000, 0.233, 0.100, 0.000, 0.042, 0.000, 0.000, 0.025, 0.000, 0.167, 0.000, 0.000, 0.042, 0.025, 0.000, 0.048, 0.229, 0.000, 0.275, 0.000, 0.138, 0.237, 0.044, 0.000, 0.000, 0.077, 0.000, 0.000, 0.000, 0.134, 0.051, 0.271, 0.000, 0.000, 0.000, 0.245, 0.000, 0.105, 0.000, 0.000, 0.000, 0.000, 0.222, 0.187, 0.000, 0.000, 0.076, 0.000, 0.263, 0.000, 0.000, 0.000, 0.000
0.000, 0.051, 0.060, 0.000, 0.062, 0.003, 0.000, 0.040, 0.000, 0.000, 0.035, 0.010, 0.000, 0.000, 0.066, 0.000, 0.002, 0.102, 0.000, 0.034, 0.000, 0.025, 0.032, 0.000, 0.000, 0.010, 0.000, 0.000, 0.074, 0.000, 0.020, 0.000, 0.000, 0.000, 0.044, 0.082, 0.000, 0.011, 0.043, 0.097, 0.000, 0.000, 0.000, 0.016, 0.065, 0.000, 0.000, 0.068, 0.000, 0.061, 0.044, 0.082, 0.084, 0.000, 0.000, 0.066, 0.038, 0.000, 0.103, 0.000, 0.032, 0.001, 0.084, 0.058
0.000, 0.205, 0.242, 0.000, 0.251, 0.012, 0.000, 0.162, 0.000, 0.000, 0.142, 0.041, 0.000, 0.000, 0.265, 0.000, 0.009, 0.410, 0.000, 0.138, 0.000, 0.102, 0.131, 0.000, 0.000, 0.038, 0.000, 0.000, 0.299, 0.000, 0.082, 0.000, 0.000, 0.000, 0.177, 0.333, 0.000, 0.043, 0.175, 0.394, 0.000, 0.000, 0.000, 0.064, 0.263, 0.002, 0.000, 0.276, 0.000, 0.245, 0.180, 0.333, 0.340, 0.000, 0.000, 0.266, 0.153, 0.000, 0.418, 0.000, 0.129, 0.003, 0.339, 0.232
0.000, 0.463, 0.545, 0.000, 0.565, 0.028, 0.000, 0.365, 0.000, 0.000, 0.321, 0.093, 0.000, 0.000, 0.598, 0.000, 0.020, 0.924, 0.000, 0.310, 0.000, 0.229, 0.294, 0.000, 0.000, 0.086, 0.000, 0.000, 0.674, 0.000, 0.185, 0.000, 0.000, 0.000, 0.399, 0.751, 0.000, 0.097, 0.394, 0.887, 0.000, 0.000, 0.000, 0.145, 0.592, 0.004, 0.000, 0.621, 0.000, 0.552, 0.404, 0.751, 0.766, 0.000, 0.000, 0.600, 0.346, 0.000, 0.941, 0.000, 0.292, 0.006, 0.763, 0.524
0.330, 0.000, 0.000, 0.375, 0.000, 0.000, 0.123, 0.000, 0.162, 0.121, 0.000, 0.000, 0.405, 0.175, 0.000, 0.072, 0.000, 0.000, 0.043, 0.000, 0.291, 0.000, 0.000, 0.073, 0.044, 0.000, 0.084, 0.399, 0.000, 0.479, 0.000, 0.240, 0.412, 0.076, 0.000, 0.000, 0.134, 0.000, 0.000, 0.000, 0.233, 0.089, 0.471, 0.000, 0.000, 0.000, 0.426, 0.000, 0.182, 0.000, 0.000, 0.000, 0.000, 0.386, 0.325, 0.000, 0.000, 0.133, 0.000, 0.458, 0.000, 0.000, 0.000, 0.000
0.127, 0.000, 0.000, 0.144, 0.000, 0.000, 0.047, 0.000, 0.062, 0.046, 0.000, 0.000, 0.155, 0.067, 0.000, 0.028, 0.000, 0.000, 0.016, 0.000, 0.112, 0.000, 0.000, 0.028, 0.017, 0.000, 0.032, 0.153, 0.000, 0.183, 0.000, 0.092, 0.158, 0.029, 0.000, 0.000, 0.051, 0.000, 0.000, 0.000, 0.089, 0.034, 0.180, 0.000, 0.000, 0.000, 0.163, 0.000, 0.070, 0.000, 0.000, 0.000, 0.000, 0.148, 0.125, 0.000, 0.000, 0.051, 0.000, 0.175, 0.000, 0.000, 0.000, 0.000
0.667, 0.000, 0.000, 0.758, 0.000, 0.000, 0.248, 0.000, 0.328, 0.245, 0.000, 0.000, 0.818, 0.353, 0.000, 0.146, 0.000, 0.000, 0.087, 0.000, 0.588, 0.000, 0.000, 0.147, 0.089, 0.000, 0.169, 0.806, 0.000, 0.967, 0.000, 0.485, 0.832, 0.154, 0.000, 0.000, 0.271, 0.000, 0.000, 0.000, 0.471, 0.180, 0.951, 0.000, 0.000, 0.000, 0.861, 0.000, 0.368, 0.000, 0.000, 0.000, 0.000, 0.781, 0.657, 0.000, 0.000, 0.269, 0.000, 0.925, 0.000, 0.000, 0.000, 0.000
